"year","firm_id","y_d","treatment_effect","e","year_fe","firms_fe","te_coeff","treat","time_til","treat_date","group","town"
2009,617,27.2523446007163,9,-0.287318636621282,7,1.53966323733755,9,TRUE,0,2009,3,25
2010,617,37.4128571810957,18,0.373193943758134,7.5,1.53966323733755,9,TRUE,1,2009,3,25
2011,617,46.5667843452501,27,0.0271211079125044,8,1.53966323733755,9,TRUE,2,2009,3,25
2012,617,55.6456023601233,36,-0.394060877214271,8.5,1.53966323733755,9,TRUE,3,2009,3,25
2013,617,65.7309432556579,45,0.191280018320354,9,1.53966323733755,9,TRUE,4,2009,3,25
2014,617,75.2793288910698,54,0.239665653732259,9.5,1.53966323733755,9,TRUE,5,2009,3,25
2015,617,84.6059072075388,63,0.0662439702012783,10,1.53966323733755,9,TRUE,6,2009,3,25
2016,617,94.142826220503,72,0.103162983165494,10.5,1.53966323733755,9,TRUE,7,2009,3,25
2017,617,102.869813406891,81,-0.669849830446089,11,1.53966323733755,9,TRUE,8,2009,3,25
2018,617,112.425225041604,90,-0.614438195733265,11.5,1.53966323733755,9,TRUE,9,2009,3,25
2019,617,122.968376737465,99,0.428713500127749,12,1.53966323733755,9,TRUE,10,2009,3,25
2020,617,132.556203589921,108,0.516540352583873,12.5,1.53966323733755,9,TRUE,11,2009,3,25
2021,617,141.580905091171,117,0.0412418538332358,13,1.53966323733755,9,TRUE,12,2009,3,25
2022,617,151.123560545661,126,0.0838973083234878,13.5,1.53966323733755,9,TRUE,13,2009,3,25
2023,617,160.020181020902,135,-0.519482216435461,14,1.53966323733755,9,TRUE,14,2009,3,25
2024,617,170.105948653997,144,0.0662854166597602,14.5,1.53966323733755,9,TRUE,15,2009,3,25
1995,618,9.70040019011825,0,-0.472393428269038,0,0.172793618387291,9,FALSE,-14,2009,3,25
1996,618,10.927974730047,0,0.255181111659676,0.5,0.172793618387291,9,FALSE,-13,2009,3,25
1997,618,10.8078772666882,0,-0.364916351699088,1,0.172793618387291,9,FALSE,-12,2009,3,25
1998,618,11.6420710679146,0,-0.0307225504726529,1.5,0.172793618387291,9,FALSE,-11,2009,3,25
1999,618,12.4446225247514,0,0.271828906364148,2,0.172793618387291,9,FALSE,-10,2009,3,25
2000,618,12.2769268513705,0,-0.395866767016805,2.5,0.172793618387291,9,FALSE,-9,2009,3,25
2001,618,14.2153122847215,0,1.0425186663342,3,0.172793618387291,9,FALSE,-8,2009,3,25
2002,618,14.4574651971047,0,0.784671578717444,3.5,0.172793618387291,9,FALSE,-7,2009,3,25
2003,618,13.8571982276969,0,-0.315595390690346,4,0.172793618387291,9,FALSE,-6,2009,3,25
2004,618,14.590050508695,0,-0.0827431096923275,4.5,0.172793618387291,9,FALSE,-5,2009,3,25
2005,618,15.7230534378847,0,0.55025981949736,5,0.172793618387291,9,FALSE,-4,2009,3,25
2006,618,15.9821352125039,0,0.30934159411659,5.5,0.172793618387291,9,FALSE,-3,2009,3,25
2007,618,15.2638847096453,0,-0.908908908742,6,0.172793618387291,9,FALSE,-2,2009,3,25
2008,618,17.0791604795538,0,0.40636686116647,6.5,0.172793618387291,9,FALSE,-1,2009,3,25
2009,618,25.3258144585288,9,-0.846979159858447,7,0.172793618387291,9,TRUE,0,2009,3,25
2010,618,34.7426311312779,18,-0.930162487109355,7.5,0.172793618387291,9,TRUE,1,2009,3,25
2011,618,44.9040709324196,27,-0.268722685967682,8,0.172793618387291,9,TRUE,2,2009,3,25
2012,618,54.8675764303134,36,0.194782811926109,8.5,0.172793618387291,9,TRUE,3,2009,3,25
2013,618,64.1375095509419,45,-0.0352840674454141,9,0.172793618387291,9,TRUE,4,2009,3,25
2014,618,74.3153764825575,54,0.642582864170209,9.5,0.172793618387291,9,TRUE,5,2009,3,25
2015,618,83.55914389321,63,0.386350274822728,10,0.172793618387291,9,TRUE,6,2009,3,25
2016,618,92.9137275759806,72,0.240933957593358,10.5,0.172793618387291,9,TRUE,7,2009,3,25
2017,618,102.179499612658,81,0.00670599427057377,11,0.172793618387291,9,TRUE,8,2009,3,25
2018,618,111.305010392943,90,-0.367783225444192,11.5,0.172793618387291,9,TRUE,9,2009,3,25
2019,618,121.844105865997,99,0.671312247609624,12,0.172793618387291,9,TRUE,10,2009,3,25
2020,618,129.889406989533,108,-0.783386628854247,12.5,0.172793618387291,9,TRUE,11,2009,3,25
2021,618,140.999415912199,117,0.826622293811437,13,0.172793618387291,9,TRUE,12,2009,3,25
2022,618,149.725954085398,126,0.0531604670111883,13.5,0.172793618387291,9,TRUE,13,2009,3,25
2023,618,159.620368099182,135,0.447574480794418,14,0.172793618387291,9,TRUE,14,2009,3,25
2024,618,168.483865221026,144,-0.188928397361201,14.5,0.172793618387291,9,TRUE,15,2009,3,25
1995,619,8.86986320335777,0,-0.294312872562551,0,-0.835823924079678,9,FALSE,-14,2009,3,25
1996,619,9.98566881344099,0,0.321492737520665,0.5,-0.835823924079678,9,FALSE,-13,2009,3,25
1997,619,9.58540176648136,0,-0.578774309438959,1,-0.835823924079678,9,FALSE,-12,2009,3,25
1998,619,10.3749936243529,0,-0.289182451567449,1.5,-0.835823924079678,9,FALSE,-11,2009,3,25
1999,619,10.5392694315689,0,-0.624906644351458,2,-0.835823924079678,9,FALSE,-10,2009,3,25
2000,619,12.3908630309393,0,0.726686955019005,2.5,-0.835823924079678,9,FALSE,-9,2009,3,25
2001,619,11.2401705136461,0,-0.924005562274173,3,-0.835823924079678,9,FALSE,-8,2009,3,25
2002,619,12.3720030951313,0,-0.292172980789069,3.5,-0.835823924079678,9,FALSE,-7,2009,3,25
2003,619,12.9625835725374,0,-0.201592503382914,4,-0.835823924079678,9,FALSE,-6,2009,3,25
2004,619,13.5745267788337,0,-0.0896492970866371,4.5,-0.835823924079678,9,FALSE,-5,2009,3,25
2005,619,13.9184490878581,0,-0.245726988062232,5,-0.835823924079678,9,FALSE,-4,2009,3,25
2006,619,14.0477812424237,0,-0.616394833496636,5.5,-0.835823924079678,9,FALSE,-3,2009,3,25
2007,619,14.7225781657962,0,-0.441597910124082,6,-0.835823924079678,9,FALSE,-2,2009,3,25
2008,619,16.5076689864303,0,0.843492910509957,6.5,-0.835823924079678,9,FALSE,-1,2009,3,25
2009,619,25.2779058437828,9,0.11372976786243,7,-0.835823924079678,9,TRUE,0,2009,3,25
2010,619,33.9665782479653,18,-0.697597827954984,7.5,-0.835823924079678,9,TRUE,1,2009,3,25
2011,619,43.9828919552181,27,-0.181284120702265,8,-0.835823924079678,9,TRUE,2,2009,3,25
2012,619,52.6784326629268,36,-0.985743412993521,8.5,-0.835823924079678,9,TRUE,3,2009,3,25
2013,619,62.7968102054904,45,-0.36736587042988,9,-0.835823924079678,9,TRUE,4,2009,3,25
2014,619,73.0710491060391,54,0.406873030118794,9.5,-0.835823924079678,9,TRUE,5,2009,3,25
2015,619,81.9367591502821,63,-0.227416925638227,10,-0.835823924079678,9,TRUE,6,2009,3,25
2016,619,91.71409074478,72,0.0499146688596217,10.5,-0.835823924079678,9,TRUE,7,2009,3,25
2017,619,101.744477322943,81,0.580301247022585,11,-0.835823924079678,9,TRUE,8,2009,3,25
2018,619,111.467167646944,90,0.802991571024148,11.5,-0.835823924079678,9,TRUE,9,2009,3,25
2019,619,119.0486837531,99,-1.1154923228208,12,-0.835823924079678,9,TRUE,10,2009,3,25
2020,619,129.654742795608,108,-0.00943328031266732,12.5,-0.835823924079678,9,TRUE,11,2009,3,25
2021,619,140.2222099196,117,1.05803384367939,13,-0.835823924079678,9,TRUE,12,2009,3,25
2022,619,148.402912255402,126,-0.26126382051823,13.5,-0.835823924079678,9,TRUE,13,2009,3,25
2023,619,157.710275992164,135,-0.453900083755874,14,-0.835823924079678,9,TRUE,14,2009,3,25
2024,619,168.495332125385,144,0.831156049464337,14.5,-0.835823924079678,9,TRUE,15,2009,3,25
1995,620,10.0817811140113,0,0.737709817890908,0,-0.655928703879608,9,FALSE,-14,2009,3,25
1996,620,9.55887816332577,0,-0.285193132794623,0.5,-0.655928703879608,9,FALSE,-13,2009,3,25
1997,620,10.2672416305686,0,-0.0768296655518214,1,-0.655928703879608,9,FALSE,-12,2009,3,25
1998,620,11.3108674020563,0,0.466796105935887,1.5,-0.655928703879608,9,FALSE,-11,2009,3,25
1999,620,11.1384476383966,0,-0.205623657723746,2,-0.655928703879608,9,FALSE,-10,2009,3,25
2000,620,11.9340838024182,0,0.0900125062977649,2.5,-0.655928703879608,9,FALSE,-9,2009,3,25
2001,620,13.1302821733363,0,0.786210877215897,3,-0.655928703879608,9,FALSE,-8,2009,3,25
2002,620,12.4062650682923,0,-0.437806227828046,3.5,-0.655928703879608,9,FALSE,-7,2009,3,25
2003,620,14.0714519807317,0,0.727380684611344,4,-0.655928703879608,9,FALSE,-6,2009,3,25
2004,620,14.1605791238872,0,0.316507827766837,4.5,-0.655928703879608,9,FALSE,-5,2009,3,25
2005,620,14.3436021350806,0,-0.000469161039799034,5,-0.655928703879608,9,FALSE,-4,2009,3,25
2006,620,14.0501331200434,0,-0.793938176076983,5.5,-0.655928703879608,9,FALSE,-3,2009,3,25
2007,620,14.867078407485,0,-0.476992888635382,6,-0.655928703879608,9,FALSE,-2,2009,3,25
2008,620,15.7553649532518,0,-0.0887063428686022,6.5,-0.655928703879608,9,FALSE,-1,2009,3,25
2009,620,25.1380698827975,9,-0.206001413322883,7,-0.655928703879608,9,TRUE,0,2009,3,25
2010,620,35.1931898267786,18,0.349118530658179,7.5,-0.655928703879608,9,TRUE,1,2009,3,25
2011,620,44.6280971417282,27,0.284025845607843,8,-0.655928703879608,9,TRUE,2,2009,3,25
2012,620,54.1413972827757,36,0.297325986655306,8.5,-0.655928703879608,9,TRUE,3,2009,3,25
2013,620,63.2110303776181,45,-0.133040918502253,9,-0.655928703879608,9,TRUE,4,2009,3,25
2014,620,73.2011186599294,54,0.35704736380899,9.5,-0.655928703879608,9,TRUE,5,2009,3,25
2015,620,82.8487460326434,63,0.504674736523038,10,-0.655928703879608,9,TRUE,6,2009,3,25
2016,620,92.1612282947462,72,0.317156998625832,10.5,-0.655928703879608,9,TRUE,7,2009,3,25
2017,620,101.10056229366,81,-0.243509002460284,11,-0.655928703879608,9,TRUE,8,2009,3,25
2018,620,111.054358255659,90,0.21028695953836,11.5,-0.655928703879608,9,TRUE,9,2009,3,25
2019,620,120.808539437517,99,0.464468141396774,12,-0.655928703879608,9,TRUE,10,2009,3,25
2020,620,129.638339610741,108,-0.205731685378921,12.5,-0.655928703879608,9,TRUE,11,2009,3,25
2021,620,139.835667934938,117,0.49159663881749,13,-0.655928703879608,9,TRUE,12,2009,3,25
2022,620,148.547222966495,126,-0.296848329625189,13.5,-0.655928703879608,9,TRUE,13,2009,3,25
2023,620,156.926754463951,135,-1.41731683216913,14,-0.655928703879608,9,TRUE,14,2009,3,25
2024,620,167.941490925483,144,0.0974196293623125,14.5,-0.655928703879608,9,TRUE,15,2009,3,25
1995,621,11.3976562696659,0,0.340090183130589,0,1.05756608653532,9,FALSE,-14,2009,3,25
1996,621,11.5510948055108,0,-0.00647128102449386,0.5,1.05756608653532,9,FALSE,-13,2009,3,25
1997,621,12.4771394161891,0,0.41957332965382,1,1.05756608653532,9,FALSE,-12,2009,3,25
1998,621,12.5244584749198,0,-0.0331076116154811,1.5,1.05756608653532,9,FALSE,-11,2009,3,25
1999,621,13.4169198727361,0,0.359353786200752,2,1.05756608653532,9,FALSE,-10,2009,3,25
2000,621,13.3225126000173,0,-0.235053486517995,2.5,1.05756608653532,9,FALSE,-9,2009,3,25
2001,621,14.4221237111026,0,0.364557624567248,3,1.05756608653532,9,FALSE,-8,2009,3,25
2002,621,14.2915535785752,0,-0.266012507960144,3.5,1.05756608653532,9,FALSE,-7,2009,3,25
2003,621,15.5440809313437,0,0.486514844808392,4,1.05756608653532,9,FALSE,-6,2009,3,25
2004,621,15.8470592398656,0,0.289493153330254,4.5,1.05756608653532,9,FALSE,-5,2009,3,25
2005,621,16.175862176833,0,0.11829609029768,5,1.05756608653532,9,FALSE,-4,2009,3,25
2006,621,16.1002608919262,0,-0.457305194609099,5.5,1.05756608653532,9,FALSE,-3,2009,3,25
2007,621,16.9020079190076,0,-0.155558167527755,6,1.05756608653532,9,FALSE,-2,2009,3,25
2008,621,18.2341611969235,0,0.676595110388132,6.5,1.05756608653532,9,FALSE,-1,2009,3,25
2009,621,26.6701551925762,9,-0.387410893959097,7,1.05756608653532,9,TRUE,0,2009,3,25
2010,621,37.216584956691,18,0.659018870155726,7.5,1.05756608653532,9,TRUE,1,2009,3,25
2011,621,46.0431814121122,27,-0.0143846744231127,8,1.05756608653532,9,TRUE,2,2009,3,25
2012,621,54.997115436015,36,-0.560450650520356,8.5,1.05756608653532,9,TRUE,3,2009,3,25
2013,621,65.7717737367046,45,0.714207650169288,9,1.05756608653532,9,TRUE,4,2009,3,25
2014,621,75.2714982225724,54,0.713932136037084,9.5,1.05756608653532,9,TRUE,5,2009,3,25
2015,621,84.4490127032747,63,0.391446616739414,10,1.05756608653532,9,TRUE,6,2009,3,25
2016,621,93.1955824889994,72,-0.361983597535912,10.5,1.05756608653532,9,TRUE,7,2009,3,25
2017,621,103.471835164674,81,0.414269078138939,11,1.05756608653532,9,TRUE,8,2009,3,25
2018,621,112.171771424979,90,-0.385794661556769,11.5,1.05756608653532,9,TRUE,9,2009,3,25
2019,621,122.119069927622,99,0.0615038410869704,12,1.05756608653532,9,TRUE,10,2009,3,25
2020,621,130.908645745217,108,-0.648920341317883,12.5,1.05756608653532,9,TRUE,11,2009,3,25
2021,621,140.564226303918,117,-0.493339782617262,13,1.05756608653532,9,TRUE,12,2009,3,25
2022,621,149.406468960446,126,-1.15109712608918,13.5,1.05756608653532,9,TRUE,13,2009,3,25
2023,621,160.502518765029,135,0.444952678493882,14,1.05756608653532,9,TRUE,14,2009,3,25
2024,621,169.022390290911,144,-0.535175795624679,14.5,1.05756608653532,9,TRUE,15,2009,3,25
1995,622,10.1988964320927,0,-0.147187057772695,0,0.346083489865367,9,FALSE,-14,2009,3,25
1996,622,11.1618243405027,0,0.315740850637301,0.5,0.346083489865367,9,FALSE,-13,2009,3,25
1997,622,10.9534603600566,0,-0.392623129808811,1,0.346083489865367,9,FALSE,-12,2009,3,25
1998,622,10.8973300106203,0,-0.948753479245062,1.5,0.346083489865367,9,FALSE,-11,2009,3,25
1999,622,11.8371712958278,0,-0.508912194037566,2,0.346083489865367,9,FALSE,-10,2009,3,25
2000,622,12.6503457029793,0,-0.195737786886044,2.5,0.346083489865367,9,FALSE,-9,2009,3,25
2001,622,13.2638713242479,0,-0.0822121656174987,3,0.346083489865367,9,FALSE,-8,2009,3,25
2002,622,14.3184575149811,0,0.472374025115754,3.5,0.346083489865367,9,FALSE,-7,2009,3,25
2003,622,14.168824227601,0,-0.177259262264385,4,0.346083489865367,9,FALSE,-6,2009,3,25
2004,622,14.3482656195763,0,-0.497817870289107,4.5,0.346083489865367,9,FALSE,-5,2009,3,25
2005,622,15.5148607140635,0,0.168777224198181,5,0.346083489865367,9,FALSE,-4,2009,3,25
2006,622,15.786403061754,0,-0.0596804281113744,5.5,0.346083489865367,9,FALSE,-3,2009,3,25
2007,622,16.1500102360694,0,-0.19607325379598,6,0.346083489865367,9,FALSE,-2,2009,3,25
2008,622,17.5635560837248,0,0.717472593859464,6.5,0.346083489865367,9,FALSE,-1,2009,3,25
2009,622,27.039645056014,9,0.69356156614863,7,0.346083489865367,9,TRUE,0,2009,3,25
2010,622,36.359145986304,18,0.513062496438598,7.5,0.346083489865367,9,TRUE,1,2009,3,25
2011,622,45.5354284688264,27,0.189344978961036,8,0.346083489865367,9,TRUE,2,2009,3,25
2012,622,54.5199056244887,36,-0.326177865376651,8.5,0.346083489865367,9,TRUE,3,2009,3,25
2013,622,64.8434523533058,45,0.497368863440482,9,0.346083489865367,9,TRUE,4,2009,3,25
2014,622,73.388606400998,54,-0.45747708886741,9.5,0.346083489865367,9,TRUE,5,2009,3,25
2015,622,82.818967536634,63,-0.527115953231397,10,0.346083489865367,9,TRUE,6,2009,3,25
2016,622,92.9448450540024,72,0.0987615641369862,10.5,0.346083489865367,9,TRUE,7,2009,3,25
2017,622,102.502704750764,81,0.156621260898331,11,0.346083489865367,9,TRUE,8,2009,3,25
2018,622,112.001763065417,90,0.155679575552083,11.5,0.346083489865367,9,TRUE,9,2009,3,25
2019,622,121.485607773565,99,0.139524283699997,12,0.346083489865367,9,TRUE,10,2009,3,25
2020,622,131.233913712061,108,0.387830222195989,12.5,0.346083489865367,9,TRUE,11,2009,3,25
2021,622,139.703009852813,117,-0.643073637052412,13,0.346083489865367,9,TRUE,12,2009,3,25
2022,622,149.471900329946,126,-0.374183159919282,13.5,0.346083489865367,9,TRUE,13,2009,3,25
2023,622,159.894593861542,135,0.548510371676684,14,0.346083489865367,9,TRUE,14,2009,3,25
2024,622,169.42074885951,144,0.574665369644209,14.5,0.346083489865367,9,TRUE,15,2009,3,25
1995,623,8.75860882395277,0,-0.344204634053535,0,-0.897186541993694,9,FALSE,-14,2009,3,25
1996,623,9.80058323570664,0,0.197769777700337,0.5,-0.897186541993694,9,FALSE,-13,2009,3,25
1997,623,9.65552535968239,0,-0.447288098323919,1,-0.897186541993694,9,FALSE,-12,2009,3,25
1998,623,10.7712307800909,0,0.168417322084562,1.5,-0.897186541993694,9,FALSE,-11,2009,3,25
1999,623,11.2132341494401,0,0.110420691433769,2,-0.897186541993694,9,FALSE,-10,2009,3,25
2000,623,11.3699823205958,0,-0.232831137410538,2.5,-0.897186541993694,9,FALSE,-9,2009,3,25
2001,623,12.0386689555813,0,-0.0641445024249809,3,-0.897186541993694,9,FALSE,-8,2009,3,25
2002,623,13.5011701704567,0,0.898356712450416,3.5,-0.897186541993694,9,FALSE,-7,2009,3,25
2003,623,12.3555106455658,0,-0.747302812440526,4,-0.897186541993694,9,FALSE,-6,2009,3,25
2004,623,13.594142469578,0,-0.00867098842829585,4.5,-0.897186541993694,9,FALSE,-5,2009,3,25
2005,623,13.1871770728019,0,-0.915636385204439,5,-0.897186541993694,9,FALSE,-4,2009,3,25
2006,623,15.0255378959977,0,0.422724437991429,5.5,-0.897186541993694,9,FALSE,-3,2009,3,25
2007,623,16.0492369036583,0,0.946423445651971,6,-0.897186541993694,9,FALSE,-2,2009,3,25
2008,623,16.0121236304078,0,0.409310172401468,6.5,-0.897186541993694,9,FALSE,-1,2009,3,25
2009,623,24.5796591709926,9,-0.523154287013667,7,-0.897186541993694,9,TRUE,0,2009,3,25
2010,623,34.5872990855606,18,-0.0155143724457371,7.5,-0.897186541993694,9,TRUE,1,2009,3,25
2011,623,43.2002559086578,27,-0.902557549348483,8,-0.897186541993694,9,TRUE,2,2009,3,25
2012,623,54.0546846048074,36,0.451871146801063,8.5,-0.897186541993694,9,TRUE,3,2009,3,25
2013,623,62.9293045689633,45,-0.173508889043027,9,-0.897186541993694,9,TRUE,4,2009,3,25
2014,623,72.2599523779233,54,-0.342861080082979,9.5,-0.897186541993694,9,TRUE,5,2009,3,25
2015,623,81.5470338725189,63,-0.555779585487389,10,-0.897186541993694,9,TRUE,6,2009,3,25
2016,623,91.2835997788514,72,-0.319213679154907,10.5,-0.897186541993694,9,TRUE,7,2009,3,25
2017,623,100.819319009637,81,-0.283494448369162,11,-0.897186541993694,9,TRUE,8,2009,3,25
2018,623,110.608574805976,90,0.00576134797007002,11.5,-0.897186541993694,9,TRUE,9,2009,3,25
2019,623,120.694727655254,99,0.591914197247627,12,-0.897186541993694,9,TRUE,10,2009,3,25
2020,623,129.344493618807,108,-0.258319839199517,12.5,-0.897186541993694,9,TRUE,11,2009,3,25
2021,623,139.280969537307,117,0.178156079300935,13,-0.897186541993694,9,TRUE,12,2009,3,25
2022,623,147.877615260914,126,-0.725198197092563,13.5,-0.897186541993694,9,TRUE,13,2009,3,25
2023,623,158.249576975735,135,0.14676351772837,14,-0.897186541993694,9,TRUE,14,2009,3,25
2024,623,168.542732222303,144,0.939918764297084,14.5,-0.897186541993694,9,TRUE,15,2009,3,25
1995,624,10.5732251210354,0,0.566959909779762,0,0.00626521125563042,9,FALSE,-14,2009,3,25
1996,624,10.9527393595444,0,0.446474148288722,0.5,0.00626521125563042,9,FALSE,-13,2009,3,25
1997,624,11.5411397619806,0,0.534874550724934,1,0.00626521125563042,9,FALSE,-12,2009,3,25
1998,624,12.1692785314095,0,0.663013320153855,1.5,0.00626521125563042,9,FALSE,-11,2009,3,25
1999,624,11.5979004013185,0,-0.40836480993711,2,0.00626521125563042,9,FALSE,-10,2009,3,25
2000,624,12.5534322023941,0,0.0471669911384812,2.5,0.00626521125563042,9,FALSE,-9,2009,3,25
2001,624,13.2376787225527,0,0.231413511297111,3,0.00626521125563042,9,FALSE,-8,2009,3,25
2002,624,12.8134357950342,0,-0.692829416221397,3.5,0.00626521125563042,9,FALSE,-7,2009,3,25
2003,624,14.404734398842,0,0.398469187586343,4,0.00626521125563042,9,FALSE,-6,2009,3,25
2004,624,14.4162858965116,0,-0.0899793147439993,4.5,0.00626521125563042,9,FALSE,-5,2009,3,25
2005,624,15.4368878498738,0,0.43062263861815,5,0.00626521125563042,9,FALSE,-4,2009,3,25
2006,624,15.2668044734774,0,-0.239460737778275,5.5,0.00626521125563042,9,FALSE,-3,2009,3,25
2007,624,16.0858384767202,0,0.0795732654646043,6,0.00626521125563042,9,FALSE,-2,2009,3,25
2008,624,16.3411186321737,0,-0.165146579081967,6.5,0.00626521125563042,9,FALSE,-1,2009,3,25
2009,624,26.2621604663972,9,0.255895255141599,7,0.00626521125563042,9,TRUE,0,2009,3,25
2010,624,35.8342342699684,18,0.327969058712738,7.5,0.00626521125563042,9,TRUE,1,2009,3,25
2011,624,44.7748276239624,27,-0.231437587293244,8,0.00626521125563042,9,TRUE,2,2009,3,25
2012,624,55.1110740806822,36,0.604808869426599,8.5,0.00626521125563042,9,TRUE,3,2009,3,25
2013,624,64.1637471473002,45,0.157481936044556,9,0.00626521125563042,9,TRUE,4,2009,3,25
2014,624,74.3123641140023,54,0.806098902746656,9.5,0.00626521125563042,9,TRUE,5,2009,3,25
2015,624,84.1612689919572,63,1.15500378070154,10,0.00626521125563042,9,TRUE,6,2009,3,25
2016,624,92.3689028675015,72,-0.137362343754101,10.5,0.00626521125563042,9,TRUE,7,2009,3,25
2017,624,102.174443906137,81,0.168178694881841,11,0.00626521125563042,9,TRUE,8,2009,3,25
2018,624,111.500806698433,90,-0.0054585128221239,11.5,0.00626521125563042,9,TRUE,9,2009,3,25
2019,624,121.075017612592,99,0.0687524013360297,12,0.00626521125563042,9,TRUE,10,2009,3,25
2020,624,130.771050205473,108,0.264784994216961,12.5,0.00626521125563042,9,TRUE,11,2009,3,25
2021,624,139.459479503854,117,-0.54678570740202,13,0.00626521125563042,9,TRUE,12,2009,3,25
2022,624,149.083433160809,126,-0.422832050446845,13.5,0.00626521125563042,9,TRUE,13,2009,3,25
2023,624,159.089429361713,135,0.0831641504573104,14,0.00626521125563042,9,TRUE,14,2009,3,25
2024,624,168.341165972896,144,-0.165099238360077,14.5,0.00626521125563042,9,TRUE,15,2009,3,25
1995,625,11.6032897956107,0,1.00661928653492,0,0.59667050907573,9,FALSE,-14,2009,3,25
1996,625,10.4335684529927,0,-0.663102056083023,0.5,0.59667050907573,9,FALSE,-13,2009,3,25
1997,625,11.8913311570228,0,0.294660647947071,1,0.59667050907573,9,FALSE,-12,2009,3,25
1998,625,12.2756487333267,0,0.178978224251012,1.5,0.59667050907573,9,FALSE,-11,2009,3,25
1999,625,12.8535207550011,0,0.256850245925374,2,0.59667050907573,9,FALSE,-10,2009,3,25
2000,625,14.0356218734039,0,0.93895136432818,2.5,0.59667050907573,9,FALSE,-9,2009,3,25
2001,625,13.4567034853479,0,-0.139967023727839,3,0.59667050907573,9,FALSE,-8,2009,3,25
2002,625,13.6110695449244,0,-0.485600964151343,3.5,0.59667050907573,9,FALSE,-7,2009,3,25
2003,625,14.746022941128,0,0.149352432052284,4,0.59667050907573,9,FALSE,-6,2009,3,25
